tile_id,var_folder
6125_475,/point_count\vegetation_point_count_13m-14m
6130_474,/point_count\vegetation_point_count_13m-14m
6135_626,/point_count\vegetation_point_count_14m-15m
6120_476,/point_count\vegetation_point_count_14m-15m
6132_629,/point_count\vegetation_point_count_14m-15m
6164_741,/point_count\vegetation_point_count_14m-15m
6345_626,/point_count\vegetation_point_count_14m-15m
6345_611,/point_count\vegetation_point_count_14m-15m
6121_476,/point_count\vegetation_point_count_14m-15m
6136_631,/point_count\vegetation_point_count_14m-15m
6120_470,/point_count\vegetation_point_count_14m-15m
6117_466,/point_count\vegetation_point_count_14m-15m
6124_474,/point_count\vegetation_point_count_14m-15m
6099_468,/point_count\vegetation_point_count_14m-15m
6130_621,/point_count\vegetation_point_count_14m-15m
6133_476,/point_count\vegetation_point_count_14m-15m
6124_615,/point_count\vegetation_point_count_14m-15m
6142_472,/point_count\vegetation_point_count_14m-15m
6124_475,/point_count\vegetation_point_count_14m-15m
6125_475,/point_count\vegetation_point_count_14m-15m
6130_474,/point_count\vegetation_point_count_14m-15m
6135_626,/point_count\vegetation_point_count_15m-16m
6120_476,/point_count\vegetation_point_count_15m-16m
6132_629,/point_count\vegetation_point_count_15m-16m
6164_741,/point_count\vegetation_point_count_15m-16m
6345_626,/point_count\vegetation_point_count_15m-16m
6345_611,/point_count\vegetation_point_count_15m-16m
6121_476,/point_count\vegetation_point_count_15m-16m
6136_631,/point_count\vegetation_point_count_15m-16m
6120_470,/point_count\vegetation_point_count_15m-16m
6117_466,/point_count\vegetation_point_count_15m-16m
6124_474,/point_count\vegetation_point_count_15m-16m
6099_468,/point_count\vegetation_point_count_15m-16m
6130_621,/point_count\vegetation_point_count_15m-16m
6133_476,/point_count\vegetation_point_count_15m-16m
6124_615,/point_count\vegetation_point_count_15m-16m
6142_472,/point_count\vegetation_point_count_15m-16m
6124_475,/point_count\vegetation_point_count_15m-16m
6125_475,/point_count\vegetation_point_count_15m-16m
6130_474,/point_count\vegetation_point_count_15m-16m
6135_626,/point_count\vegetation_point_count_16m-17m
6120_476,/point_count\vegetation_point_count_16m-17m
6132_629,/point_count\vegetation_point_count_16m-17m
6164_741,/point_count\vegetation_point_count_16m-17m
6345_626,/point_count\vegetation_point_count_16m-17m
6345_611,/point_count\vegetation_point_count_16m-17m
6121_476,/point_count\vegetation_point_count_16m-17m
6136_631,/point_count\vegetation_point_count_16m-17m
6120_470,/point_count\vegetation_point_count_16m-17m
6117_466,/point_count\vegetation_point_count_16m-17m
6124_474,/point_count\vegetation_point_count_16m-17m
6099_468,/point_count\vegetation_point_count_16m-17m
6130_621,/point_count\vegetation_point_count_16m-17m
6133_476,/point_count\vegetation_point_count_16m-17m
6124_615,/point_count\vegetation_point_count_16m-17m
6142_472,/point_count\vegetation_point_count_16m-17m
6124_475,/point_count\vegetation_point_count_16m-17m
6125_475,/point_count\vegetation_point_count_16m-17m
6130_474,/point_count\vegetation_point_count_16m-17m
6135_626,/point_count\vegetation_point_count_17m-18m
6120_476,/point_count\vegetation_point_count_17m-18m
6132_629,/point_count\vegetation_point_count_17m-18m
6164_741,/point_count\vegetation_point_count_17m-18m
6345_626,/point_count\vegetation_point_count_17m-18m
6345_611,/point_count\vegetation_point_count_17m-18m
6121_476,/point_count\vegetation_point_count_17m-18m
6136_631,/point_count\vegetation_point_count_17m-18m
6120_470,/point_count\vegetation_point_count_17m-18m
6117_466,/point_count\vegetation_point_count_17m-18m
6124_474,/point_count\vegetation_point_count_17m-18m
6099_468,/point_count\vegetation_point_count_17m-18m
6130_621,/point_count\vegetation_point_count_17m-18m
6133_476,/point_count\vegetation_point_count_17m-18m
6124_615,/point_count\vegetation_point_count_17m-18m
6142_472,/point_count\vegetation_point_count_17m-18m
6124_475,/point_count\vegetation_point_count_17m-18m
6125_475,/point_count\vegetation_point_count_17m-18m
6130_474,/point_count\vegetation_point_count_17m-18m
6135_626,/point_count\vegetation_point_count_18m-19m
6120_476,/point_count\vegetation_point_count_18m-19m
6132_629,/point_count\vegetation_point_count_18m-19m
6164_741,/point_count\vegetation_point_count_18m-19m
6345_626,/point_count\vegetation_point_count_18m-19m
6345_611,/point_count\vegetation_point_count_18m-19m
6121_476,/point_count\vegetation_point_count_18m-19m
6136_631,/point_count\vegetation_point_count_18m-19m
6120_470,/point_count\vegetation_point_count_18m-19m
6117_466,/point_count\vegetation_point_count_18m-19m
6124_474,/point_count\vegetation_point_count_18m-19m
6099_468,/point_count\vegetation_point_count_18m-19m
6130_621,/point_count\vegetation_point_count_18m-19m
6133_476,/point_count\vegetation_point_count_18m-19m
6124_615,/point_count\vegetation_point_count_18m-19m
6142_472,/point_count\vegetation_point_count_18m-19m
6124_475,/point_count\vegetation_point_count_18m-19m
6125_475,/point_count\vegetation_point_count_18m-19m
6130_474,/point_count\vegetation_point_count_18m-19m
6135_626,/point_count\vegetation_point_count_19m-20m
6120_476,/point_count\vegetation_point_count_19m-20m
6132_629,/point_count\vegetation_point_count_19m-20m
6164_741,/point_count\vegetation_point_count_19m-20m
6345_626,/point_count\vegetation_point_count_19m-20m
6345_611,/point_count\vegetation_point_count_19m-20m
6121_476,/point_count\vegetation_point_count_19m-20m
6136_631,/point_count\vegetation_point_count_19m-20m
6120_470,/point_count\vegetation_point_count_19m-20m
6117_466,/point_count\vegetation_point_count_19m-20m
6124_474,/point_count\vegetation_point_count_19m-20m
6099_468,/point_count\vegetation_point_count_19m-20m
6130_621,/point_count\vegetation_point_count_19m-20m
6133_476,/point_count\vegetation_point_count_19m-20m
6124_615,/point_count\vegetation_point_count_19m-20m
6142_472,/point_count\vegetation_point_count_19m-20m
6124_475,/point_count\vegetation_point_count_19m-20m
6125_475,/point_count\vegetation_point_count_19m-20m
6130_474,/point_count\vegetation_point_count_19m-20m
6135_626,/point_count\vegetation_point_count_20m-25m
6120_476,/point_count\vegetation_point_count_20m-25m
6132_629,/point_count\vegetation_point_count_20m-25m
6164_741,/point_count\vegetation_point_count_20m-25m
6345_626,/point_count\vegetation_point_count_20m-25m
6345_611,/point_count\vegetation_point_count_20m-25m
6121_476,/point_count\vegetation_point_count_20m-25m
6136_631,/point_count\vegetation_point_count_20m-25m
6120_470,/point_count\vegetation_point_count_20m-25m
6117_466,/point_count\vegetation_point_count_20m-25m
6124_474,/point_count\vegetation_point_count_20m-25m
6099_468,/point_count\vegetation_point_count_20m-25m
6130_621,/point_count\vegetation_point_count_20m-25m
6133_476,/point_count\vegetation_point_count_20m-25m
6124_615,/point_count\vegetation_point_count_20m-25m
6142_472,/point_count\vegetation_point_count_20m-25m
6124_475,/point_count\vegetation_point_count_20m-25m
6125_475,/point_count\vegetation_point_count_20m-25m
6130_474,/point_count\vegetation_point_count_20m-25m
6135_626,/point_count\vegetation_point_count_25m-50m
6120_476,/point_count\vegetation_point_count_25m-50m
6132_629,/point_count\vegetation_point_count_25m-50m
6164_741,/point_count\vegetation_point_count_25m-50m
6345_626,/point_count\vegetation_point_count_25m-50m
6345_611,/point_count\vegetation_point_count_25m-50m
6121_476,/point_count\vegetation_point_count_25m-50m
6136_631,/point_count\vegetation_point_count_25m-50m
6120_470,/point_count\vegetation_point_count_25m-50m
6117_466,/point_count\vegetation_point_count_25m-50m
6124_474,/point_count\vegetation_point_count_25m-50m
6099_468,/point_count\vegetation_point_count_25m-50m
6130_621,/point_count\vegetation_point_count_25m-50m
6133_476,/point_count\vegetation_point_count_25m-50m
6124_615,/point_count\vegetation_point_count_25m-50m
6142_472,/point_count\vegetation_point_count_25m-50m
6124_475,/point_count\vegetation_point_count_25m-50m
6125_475,/point_count\vegetation_point_count_25m-50m
6130_474,/point_count\vegetation_point_count_25m-50m
6135_626,/point_count\water_point_count_-01m-01m
6120_476,/point_count\water_point_count_-01m-01m
6132_629,/point_count\water_point_count_-01m-01m
6164_741,/point_count\water_point_count_-01m-01m
6345_626,/point_count\water_point_count_-01m-01m
6345_611,/point_count\water_point_count_-01m-01m
6121_476,/point_count\water_point_count_-01m-01m
6136_631,/point_count\water_point_count_-01m-01m
6120_470,/point_count\water_point_count_-01m-01m
6117_466,/point_count\water_point_count_-01m-01m
6124_474,/point_count\water_point_count_-01m-01m
6099_468,/point_count\water_point_count_-01m-01m
6130_621,/point_count\water_point_count_-01m-01m
6133_476,/point_count\water_point_count_-01m-01m
6124_615,/point_count\water_point_count_-01m-01m
6142_472,/point_count\water_point_count_-01m-01m
6124_475,/point_count\water_point_count_-01m-01m
6125_475,/point_count\water_point_count_-01m-01m
6130_474,/point_count\water_point_count_-01m-01m
6135_626,/point_source_info\point_source_counts
6294_493,/point_source_info\point_source_counts
6345_611,/point_source_info\point_source_counts
6120_476,/point_source_info\point_source_counts
6120_470,/point_source_info\point_source_counts
6099_468,/point_source_info\point_source_counts
6136_631,/point_source_info\point_source_counts
6354_616,/point_source_info\point_source_counts
6142_472,/point_source_info\point_source_counts
6124_475,/point_source_info\point_source_counts
6124_474,/point_source_info\point_source_counts
6130_621,/point_source_info\point_source_counts
6164_741,/point_source_info\point_source_counts
6300_511,/point_source_info\point_source_counts
6168_621,/point_source_info\point_source_counts
6121_476,/point_source_info\point_source_counts
6276_518,/point_source_info\point_source_counts
6125_475,/point_source_info\point_source_counts
6295_494,/point_source_info\point_source_counts
6137_475,/point_source_info\point_source_counts
6341_623,/point_source_info\point_source_counts
6345_626,/point_source_info\point_source_counts
6122_476,/point_source_info\point_source_counts
6285_583,/point_source_info\point_source_counts
6124_615,/point_source_info\point_source_counts
6285_487,/point_source_info\point_source_counts
6131_469,/point_source_info\point_source_counts
6132_629,/point_source_info\point_source_counts
6117_466,/point_source_info\point_source_counts
6284_658,/point_source_info\point_source_counts
6275_478,/point_source_info\point_source_counts
6133_476,/point_source_info\point_source_counts
6284_487,/point_source_info\point_source_counts
6308_578,/point_source_info\point_source_counts
6130_474,/point_source_info\point_source_counts
6297_495,/point_source_info\point_source_counts
6135_626,/point_source_info\point_source_ids
6120_476,/point_source_info\point_source_ids
6132_629,/point_source_info\point_source_ids
6164_741,/point_source_info\point_source_ids
6345_626,/point_source_info\point_source_ids
6129_588,/point_source_info\point_source_ids
6345_611,/point_source_info\point_source_ids
6121_476,/point_source_info\point_source_ids
6136_631,/point_source_info\point_source_ids
6120_470,/point_source_info\point_source_ids
6117_466,/point_source_info\point_source_ids
6124_474,/point_source_info\point_source_ids
6099_468,/point_source_info\point_source_ids
6130_621,/point_source_info\point_source_ids
6133_476,/point_source_info\point_source_ids
6124_615,/point_source_info\point_source_ids
6142_472,/point_source_info\point_source_ids
6124_475,/point_source_info\point_source_ids
6125_475,/point_source_info\point_source_ids
6130_474,/point_source_info\point_source_ids
6135_626,/point_source_info\point_source_nids
6120_476,/point_source_info\point_source_nids
6132_629,/point_source_info\point_source_nids
6164_741,/point_source_info\point_source_nids
6345_626,/point_source_info\point_source_nids
6345_611,/point_source_info\point_source_nids
6121_476,/point_source_info\point_source_nids
6136_631,/point_source_info\point_source_nids
6120_470,/point_source_info\point_source_nids
6117_466,/point_source_info\point_source_nids
6124_474,/point_source_info\point_source_nids
6099_468,/point_source_info\point_source_nids
6130_621,/point_source_info\point_source_nids
6133_476,/point_source_info\point_source_nids
6124_615,/point_source_info\point_source_nids
6142_472,/point_source_info\point_source_nids
6124_475,/point_source_info\point_source_nids
6125_475,/point_source_info\point_source_nids
6130_474,/point_source_info\point_source_nids
6135_626,/point_source_info\point_source_proportion
6294_493,/point_source_info\point_source_proportion
6345_611,/point_source_info\point_source_proportion
6120_476,/point_source_info\point_source_proportion
6120_470,/point_source_info\point_source_proportion
6099_468,/point_source_info\point_source_proportion
6136_631,/point_source_info\point_source_proportion
6354_616,/point_source_info\point_source_proportion
6142_472,/point_source_info\point_source_proportion
6124_475,/point_source_info\point_source_proportion
6124_474,/point_source_info\point_source_proportion
6130_621,/point_source_info\point_source_proportion
6164_741,/point_source_info\point_source_proportion
6300_511,/point_source_info\point_source_proportion
6168_621,/point_source_info\point_source_proportion
6121_476,/point_source_info\point_source_proportion
6276_518,/point_source_info\point_source_proportion
6125_475,/point_source_info\point_source_proportion
6295_494,/point_source_info\point_source_proportion
6137_475,/point_source_info\point_source_proportion
6341_623,/point_source_info\point_source_proportion
6345_626,/point_source_info\point_source_proportion
6129_588,/point_source_info\point_source_proportion
6122_476,/point_source_info\point_source_proportion
6285_583,/point_source_info\point_source_proportion
6124_615,/point_source_info\point_source_proportion
6285_487,/point_source_info\point_source_proportion
6131_469,/point_source_info\point_source_proportion
6132_629,/point_source_info\point_source_proportion
6117_466,/point_source_info\point_source_proportion
6284_658,/point_source_info\point_source_proportion
6275_478,/point_source_info\point_source_proportion
6133_476,/point_source_info\point_source_proportion
6284_487,/point_source_info\point_source_proportion
6308_578,/point_source_info\point_source_proportion
6130_474,/point_source_info\point_source_proportion
6297_495,/point_source_info\point_source_proportion
6062_690,/twi
6135_626,/vegetation_density
6120_476,/vegetation_density
6132_629,/vegetation_density
6164_741,/vegetation_density
6345_626,/vegetation_density
6345_611,/vegetation_density
6121_476,/vegetation_density
6136_631,/vegetation_density
6120_470,/vegetation_density
6117_466,/vegetation_density
6124_474,/vegetation_density
6099_468,/vegetation_density
6130_621,/vegetation_density
6133_476,/vegetation_density
6124_615,/vegetation_density
6142_472,/vegetation_density
6124_475,/vegetation_density
6125_475,/vegetation_density
6130_474,/vegetation_density
6135_626,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6120_476,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6132_629,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6164_741,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6345_626,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6345_611,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6121_476,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6136_631,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6120_470,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6117_466,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6124_474,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6099_468,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6130_621,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6133_476,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6124_615,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6142_472,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6124_475,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6125_475,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6130_474,/vegetation_proportion\vegetation_proportion_00.0m-00.5m
6135_626,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6120_476,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6132_629,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6164_741,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6345_626,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6345_611,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6121_476,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6136_631,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6120_470,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6117_466,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6124_474,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6099_468,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6130_621,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6133_476,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6124_615,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6142_472,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6124_475,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6125_475,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6130_474,/vegetation_proportion\vegetation_proportion_00.5m-01.0m
6135_626,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6120_476,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6132_629,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6164_741,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6345_626,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6345_611,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6121_476,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6136_631,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6120_470,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6117_466,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6124_474,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6099_468,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6130_621,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6133_476,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6124_615,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6142_472,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6124_475,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6125_475,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6130_474,/vegetation_proportion\vegetation_proportion_01.0m-01.5m
6135_626,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6120_476,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6132_629,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6164_741,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6345_626,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6345_611,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6121_476,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6136_631,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6120_470,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6117_466,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6124_474,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6099_468,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6130_621,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6133_476,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6124_615,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6142_472,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6124_475,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6125_475,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6130_474,/vegetation_proportion\vegetation_proportion_01.5m-02.0m
6135_626,/vegetation_proportion\vegetation_proportion_02m-03m
6120_476,/vegetation_proportion\vegetation_proportion_02m-03m
6132_629,/vegetation_proportion\vegetation_proportion_02m-03m
6164_741,/vegetation_proportion\vegetation_proportion_02m-03m
6345_626,/vegetation_proportion\vegetation_proportion_02m-03m
6345_611,/vegetation_proportion\vegetation_proportion_02m-03m
6121_476,/vegetation_proportion\vegetation_proportion_02m-03m
6136_631,/vegetation_proportion\vegetation_proportion_02m-03m
6120_470,/vegetation_proportion\vegetation_proportion_02m-03m
6117_466,/vegetation_proportion\vegetation_proportion_02m-03m
6124_474,/vegetation_proportion\vegetation_proportion_02m-03m
6099_468,/vegetation_proportion\vegetation_proportion_02m-03m
6130_621,/vegetation_proportion\vegetation_proportion_02m-03m
6133_476,/vegetation_proportion\vegetation_proportion_02m-03m
6124_615,/vegetation_proportion\vegetation_proportion_02m-03m
6142_472,/vegetation_proportion\vegetation_proportion_02m-03m
6124_475,/vegetation_proportion\vegetation_proportion_02m-03m
6125_475,/vegetation_proportion\vegetation_proportion_02m-03m
6130_474,/vegetation_proportion\vegetation_proportion_02m-03m
6135_626,/vegetation_proportion\vegetation_proportion_03m-04m
6120_476,/vegetation_proportion\vegetation_proportion_03m-04m
6132_629,/vegetation_proportion\vegetation_proportion_03m-04m
6164_741,/vegetation_proportion\vegetation_proportion_03m-04m
6345_626,/vegetation_proportion\vegetation_proportion_03m-04m
6345_611,/vegetation_proportion\vegetation_proportion_03m-04m
6121_476,/vegetation_proportion\vegetation_proportion_03m-04m
6136_631,/vegetation_proportion\vegetation_proportion_03m-04m
6120_470,/vegetation_proportion\vegetation_proportion_03m-04m
6117_466,/vegetation_proportion\vegetation_proportion_03m-04m
6124_474,/vegetation_proportion\vegetation_proportion_03m-04m
6099_468,/vegetation_proportion\vegetation_proportion_03m-04m
6130_621,/vegetation_proportion\vegetation_proportion_03m-04m
6133_476,/vegetation_proportion\vegetation_proportion_03m-04m
6124_615,/vegetation_proportion\vegetation_proportion_03m-04m
6142_472,/vegetation_proportion\vegetation_proportion_03m-04m
6124_475,/vegetation_proportion\vegetation_proportion_03m-04m
6125_475,/vegetation_proportion\vegetation_proportion_03m-04m
6130_474,/vegetation_proportion\vegetation_proportion_03m-04m
6135_626,/vegetation_proportion\vegetation_proportion_04m-05m
6120_476,/vegetation_proportion\vegetation_proportion_04m-05m
6132_629,/vegetation_proportion\vegetation_proportion_04m-05m
6164_741,/vegetation_proportion\vegetation_proportion_04m-05m
6345_626,/vegetation_proportion\vegetation_proportion_04m-05m
6345_611,/vegetation_proportion\vegetation_proportion_04m-05m
6121_476,/vegetation_proportion\vegetation_proportion_04m-05m
6136_631,/vegetation_proportion\vegetation_proportion_04m-05m
6120_470,/vegetation_proportion\vegetation_proportion_04m-05m
6117_466,/vegetation_proportion\vegetation_proportion_04m-05m
6124_474,/vegetation_proportion\vegetation_proportion_04m-05m
6099_468,/vegetation_proportion\vegetation_proportion_04m-05m
6130_621,/vegetation_proportion\vegetation_proportion_04m-05m
6133_476,/vegetation_proportion\vegetation_proportion_04m-05m
6124_615,/vegetation_proportion\vegetation_proportion_04m-05m
6142_472,/vegetation_proportion\vegetation_proportion_04m-05m
6124_475,/vegetation_proportion\vegetation_proportion_04m-05m
6125_475,/vegetation_proportion\vegetation_proportion_04m-05m
6130_474,/vegetation_proportion\vegetation_proportion_04m-05m
6135_626,/vegetation_proportion\vegetation_proportion_05m-06m
6120_476,/vegetation_proportion\vegetation_proportion_05m-06m
6132_629,/vegetation_proportion\vegetation_proportion_05m-06m
6164_741,/vegetation_proportion\vegetation_proportion_05m-06m
6345_626,/vegetation_proportion\vegetation_proportion_05m-06m
6345_611,/vegetation_proportion\vegetation_proportion_05m-06m
6121_476,/vegetation_proportion\vegetation_proportion_05m-06m
6136_631,/vegetation_proportion\vegetation_proportion_05m-06m
6120_470,/vegetation_proportion\vegetation_proportion_05m-06m
6117_466,/vegetation_proportion\vegetation_proportion_05m-06m
6124_474,/vegetation_proportion\vegetation_proportion_05m-06m
6099_468,/vegetation_proportion\vegetation_proportion_05m-06m
6130_621,/vegetation_proportion\vegetation_proportion_05m-06m
6133_476,/vegetation_proportion\vegetation_proportion_05m-06m
6124_615,/vegetation_proportion\vegetation_proportion_05m-06m
6142_472,/vegetation_proportion\vegetation_proportion_05m-06m
6124_475,/vegetation_proportion\vegetation_proportion_05m-06m
6125_475,/vegetation_proportion\vegetation_proportion_05m-06m
6130_474,/vegetation_proportion\vegetation_proportion_05m-06m
6135_626,/vegetation_proportion\vegetation_proportion_06m-07m
6120_476,/vegetation_proportion\vegetation_proportion_06m-07m
6132_629,/vegetation_proportion\vegetation_proportion_06m-07m
6164_741,/vegetation_proportion\vegetation_proportion_06m-07m
6345_626,/vegetation_proportion\vegetation_proportion_06m-07m
6345_611,/vegetation_proportion\vegetation_proportion_06m-07m
6121_476,/vegetation_proportion\vegetation_proportion_06m-07m
6136_631,/vegetation_proportion\vegetation_proportion_06m-07m
6120_470,/vegetation_proportion\vegetation_proportion_06m-07m
6117_466,/vegetation_proportion\vegetation_proportion_06m-07m
6124_474,/vegetation_proportion\vegetation_proportion_06m-07m
6099_468,/vegetation_proportion\vegetation_proportion_06m-07m
6130_621,/vegetation_proportion\vegetation_proportion_06m-07m
6133_476,/vegetation_proportion\vegetation_proportion_06m-07m
6124_615,/vegetation_proportion\vegetation_proportion_06m-07m
6142_472,/vegetation_proportion\vegetation_proportion_06m-07m
6124_475,/vegetation_proportion\vegetation_proportion_06m-07m
6125_475,/vegetation_proportion\vegetation_proportion_06m-07m
6130_474,/vegetation_proportion\vegetation_proportion_06m-07m
6135_626,/vegetation_proportion\vegetation_proportion_07m-08m
6120_476,/vegetation_proportion\vegetation_proportion_07m-08m
6132_629,/vegetation_proportion\vegetation_proportion_07m-08m
6164_741,/vegetation_proportion\vegetation_proportion_07m-08m
6345_626,/vegetation_proportion\vegetation_proportion_07m-08m
6345_611,/vegetation_proportion\vegetation_proportion_07m-08m
6121_476,/vegetation_proportion\vegetation_proportion_07m-08m
6136_631,/vegetation_proportion\vegetation_proportion_07m-08m
6120_470,/vegetation_proportion\vegetation_proportion_07m-08m
6117_466,/vegetation_proportion\vegetation_proportion_07m-08m
6124_474,/vegetation_proportion\vegetation_proportion_07m-08m
6099_468,/vegetation_proportion\vegetation_proportion_07m-08m
6130_621,/vegetation_proportion\vegetation_proportion_07m-08m
6133_476,/vegetation_proportion\vegetation_proportion_07m-08m
6124_615,/vegetation_proportion\vegetation_proportion_07m-08m
6142_472,/vegetation_proportion\vegetation_proportion_07m-08m
6124_475,/vegetation_proportion\vegetation_proportion_07m-08m
6125_475,/vegetation_proportion\vegetation_proportion_07m-08m
6130_474,/vegetation_proportion\vegetation_proportion_07m-08m
6135_626,/vegetation_proportion\vegetation_proportion_08m-09m
6120_476,/vegetation_proportion\vegetation_proportion_08m-09m
6132_629,/vegetation_proportion\vegetation_proportion_08m-09m
6164_741,/vegetation_proportion\vegetation_proportion_08m-09m
6345_626,/vegetation_proportion\vegetation_proportion_08m-09m
6345_611,/vegetation_proportion\vegetation_proportion_08m-09m
6121_476,/vegetation_proportion\vegetation_proportion_08m-09m
6136_631,/vegetation_proportion\vegetation_proportion_08m-09m
6120_470,/vegetation_proportion\vegetation_proportion_08m-09m
6117_466,/vegetation_proportion\vegetation_proportion_08m-09m
6124_474,/vegetation_proportion\vegetation_proportion_08m-09m
6099_468,/vegetation_proportion\vegetation_proportion_08m-09m
6130_621,/vegetation_proportion\vegetation_proportion_08m-09m
6133_476,/vegetation_proportion\vegetation_proportion_08m-09m
6124_615,/vegetation_proportion\vegetation_proportion_08m-09m
6142_472,/vegetation_proportion\vegetation_proportion_08m-09m
6124_475,/vegetation_proportion\vegetation_proportion_08m-09m
6125_475,/vegetation_proportion\vegetation_proportion_08m-09m
6130_474,/vegetation_proportion\vegetation_proportion_08m-09m
6135_626,/vegetation_proportion\vegetation_proportion_09m-10m
6120_476,/vegetation_proportion\vegetation_proportion_09m-10m
6132_629,/vegetation_proportion\vegetation_proportion_09m-10m
6164_741,/vegetation_proportion\vegetation_proportion_09m-10m
6345_626,/vegetation_proportion\vegetation_proportion_09m-10m
6345_611,/vegetation_proportion\vegetation_proportion_09m-10m
6121_476,/vegetation_proportion\vegetation_proportion_09m-10m
6136_631,/vegetation_proportion\vegetation_proportion_09m-10m
6120_470,/vegetation_proportion\vegetation_proportion_09m-10m
6117_466,/vegetation_proportion\vegetation_proportion_09m-10m
6124_474,/vegetation_proportion\vegetation_proportion_09m-10m
6099_468,/vegetation_proportion\vegetation_proportion_09m-10m
6130_621,/vegetation_proportion\vegetation_proportion_09m-10m
6133_476,/vegetation_proportion\vegetation_proportion_09m-10m
6124_615,/vegetation_proportion\vegetation_proportion_09m-10m
6142_472,/vegetation_proportion\vegetation_proportion_09m-10m
6124_475,/vegetation_proportion\vegetation_proportion_09m-10m
6125_475,/vegetation_proportion\vegetation_proportion_09m-10m
6130_474,/vegetation_proportion\vegetation_proportion_09m-10m
6135_626,/vegetation_proportion\vegetation_proportion_10m-11m
6120_476,/vegetation_proportion\vegetation_proportion_10m-11m
6132_629,/vegetation_proportion\vegetation_proportion_10m-11m
6164_741,/vegetation_proportion\vegetation_proportion_10m-11m
